COGID,PGMC,WORD,LANGUAGE
1639,gēbǭ,gābe,gmh
1639,gēbǭ,Gabe,de
1639,gēbǭ,Gof,lb
1639,gēbǭ,גאָב,yi
1639,gēbǭ,possiblyborrowedfromMiddleLowGerman,late
1639,gēbǭ,gáfa,is
1639,gēbǭ,gáva,fo
1639,gēbǭ,-,no
1639,gēbǭ,gave,nb
1639,gēbǭ,gåve,nn
1639,gēbǭ,gåva,sv
1640,walkaną,wealcan,ang
1640,walkaną,walken,enm
1640,walkaną,walk,sco
1640,walkaną,walk,en
1640,walkaną,walken,gml
1640,walkaną,walchan,goh
1640,walkaną,walken,gmh
1640,walkaną,walken,de
1640,walkaną,gualcare,it
1641,fahsą,feax,ang
1641,fahsą,fax,enm
1641,fahsą,fax,sco
1641,fahsą,fax,en
1641,fahsą,fax,ofs
1641,fahsą,fahs,osx
1641,fahsą,*fahs,odt
1641,fahsą,vas,dum
1641,fahsą,vas,nl
1641,fahsą,fahs,goh
1641,fahsą,vahs,gmh
1641,fahsą,Fachs,gsw
1641,fahsą,fax,non
1641,fahsą,fax,is
1641,fahsą,faks,fo
1641,fahsą,faks,no
1641,fahsą,fax,sco
1642,wrīþaną,wrīþan,ang
1642,wrīþaną,wrythen,enm
1642,wrīþaną,writhe,sco
1642,wrīþaną,writhe,en
1642,wrīþaną,*wrīthan,odt
1642,wrīþaną,rīden,gmh
1642,wrīþaną,wrideln,de
1642,wrīþaną,rider,fro
1642,wrīþaną,rider,frm
1642,wrīþaną,rider,fr
1642,wrīþaną,riddare,it
1642,wrīþaną,vríða,non
1642,wrīþaną,ríða,is
1642,wrīþaną,vride,no
1642,wrīþaną,vrida,sv
1642,wrīþaną,writhæ,gmq-oda
1642,wrīþaną,vride,da
1642,wrīþaną,vriða,gmq-scy
1642,wrīþaną,waiða,ovd
1642,wrīþaną,bräida,gmq-gut
1642,wrīþaną,wäir,gmq-bot
1643,sīganą,sīġan,ang
1643,sīganą,sien,enm
1643,sīganą,sye,en
1643,sīganą,sīga,ofs
1643,sīganą,siuken,frr
1643,sīganą,sige,fy
1643,sīganą,sīgan,osx
1643,sīganą,sîgen,gml
1643,sīganą,sīgan,odt
1643,sīganą,sigen,dum
1643,sīganą,zijgen,nl
1643,sīganą,sīgan,goh
1643,sīganą,sīgen,gmh
1643,sīganą,seigen,de
1643,sīganą,síga,non
1643,sīganą,síga,is
1643,sīganą,síga,fo
1643,sīganą,sige,no
1643,sīganą,siga,sv
1643,sīganą,sighæ,gmq-oda
1643,sīganą,sige,da
1643,sīganą,siig,gmq-bot
1644,hrītaną,*hrīta,ofs
1644,hrītaną,riete,stq
1644,hrītaną,hrītan,osx
1644,hrītaną,*rīten,gml
1644,hrītaną,rieten,nds-de
1644,hrītaną,*rītan,odt
1644,hrītaną,riten,dum
1644,hrītaną,rijten,nl
1644,hrītaną,rīzan,goh
1644,hrītaną,rīzen,gmh
1644,hrītaną,reißen,de
1644,hrītaną,räissen,lb
1644,hrītaną,hríta,non
1644,hrītaną,ríta,is
1644,hrītaną,ríta,fo
1644,hrītaną,rita,no
1644,hrītaną,rita,sv
1645,līkahamô,līcema,ang
1645,līkahamô,lichame,enm
1645,līkahamô,lekame,sco
1645,līkahamô,likam,en
1645,līkahamô,līkma,ofs
1645,līkahamô,Lieke,stq
1645,līkahamô,lichem,fy
1645,līkahamô,līkhamo,osx
1645,līkahamô,līkem,gml
1645,līkahamô,liggaam,af
1645,līkahamô,līhhinamo,goh
1645,līkahamô,līchname,gmh
1645,līkahamô,Leichnam,de
1645,līkahamô,líkamr,non
1645,līkahamô,líkamur,is
1645,līkahamô,legeme,no
1645,līkahamô,likamin,gmq-osw
1645,līkahamô,lekamen,sv
1645,līkahamô,legeme,da
1646,garaznô,granni,non
1646,garaznô,granni,is
1646,garaznô,granni,fo
1646,garaznô,granne,non
1646,garaznô,granne,gmq-osw
1646,garaznô,granne,sv
1646,garaznô,grannæ,gmq-oda
1646,garaznô,granne,da
1646,garaznô,garazna,got
1647,mōtijaną,mētan,ang
1647,mōtijaną,meeten,enm
1647,mōtijaną,meet,sco
1647,mōtijaną,meet,en
1647,mōtijaną,mēta,ofs
1647,mōtijaną,mete,frr
1647,mōtijaną,mäite,stq
1647,mōtijaną,moetsje,fy
1647,mōtijaną,mōtian,osx
1647,mōtijaną,entmōten,gml
1647,mōtijaną,möten,nds
1647,mōtijaną,*muoten,odt
1647,mōtijaną,ontmoeten,dum
1647,mōtijaną,gemoeten,nl
1647,mōtijaną,muozen,goh
1647,mōtijaną,muozen,gmh
1647,mōtijaną,mœta,non
1647,mōtijaną,mæta,is
1647,mōtijaną,møta,fo
1647,mōtijaną,møte,no
1647,mōtijaną,möta,sv
1647,mōtijaną,møtæ,gmq-oda
1647,mōtijaną,møde,da
1647,mōtijaną,gamotjan,got
1648,murguz,meriġe,ang
1648,murguz,merie,enm
1648,murguz,mirry,sco
1648,murguz,merry,en
1648,murguz,*mirgilīk,odt
1648,murguz,mergelijc,dum
1648,murguz,murg,goh
1648,murguz,murc,gmh
1648,murguz,murk,de
1648,murguz,maurgus,got
1649,bremaną,*breman,odt
1649,bremaną,brēmen,dum
1649,bremaną,*breman,goh
1649,bremaną,bremmen,gmh
1649,bremaną,-,gem-sue
1650,brōmiz,brēme,ang
1650,brōmiz,breme,en
1651,daupijaną,dīepan,ang
1651,daupijaną,depen,enm
1651,daupijaną,depe,sco
1651,daupijaną,dēpa,ofs
1651,daupijaną,dōpian,osx
1651,daupijaną,dȫpen,gml
1651,daupijaną,döpen,nds
1651,daupijaną,dööpe,stq
1651,daupijaną,*doupen,odt
1651,daupijaną,dopen,dum
1651,daupijaną,dopen,nl
1651,daupijaną,doop,af
1651,daupijaną,dope,en
1651,daupijaną,dope,fy
1651,daupijaną,döufen,gmh
1651,daupijaną,taufen,de
1651,daupijaną,deefen,lb
1651,daupijaną,deypa,non
1651,daupijaną,doypa,fo
1651,daupijaną,døpe,nb
1651,daupijaną,døype,nn
1651,daupijaną,döpa,sv
1651,daupijaną,døbe,da
1651,daupijaną,daupjan,got
1652,ammǭ,*amma,osx
1652,ammǭ,amme,gml
1652,ammǭ,Ooma,pdt
1652,ammǭ,*amma,odt
1652,ammǭ,amme,dum
1652,ammǭ,am,nl
1652,ammǭ,amma,goh
1652,ammǭ,amme,gmh
1652,ammǭ,Amme,de
1652,ammǭ,amma,non
1652,ammǭ,amma,is
1652,ammǭ,omma,fo
1652,ammǭ,amma,no
1652,ammǭ,amma,gmq-osw
1652,ammǭ,amma,sv
1652,ammǭ,amme,da
1653,spinþrô,spīþra,ang
1653,spinþrô,spider,enm
1653,spinþrô,spider,en
1653,spinþrô,speidder,sco
1654,skaunizô,sċȳnra,ang
1654,skaunizô,schenre,enm
1654,skaunizô,sheener,en
1655,skaunistaz,sċēnost,ang
1655,skaunistaz,shenest,enm
1655,skaunistaz,sheenest,en
1656,wanatōną,vanta,non
1656,wanatōną,vanta,is
1656,wanatōną,vanta,fo
1656,wanatōną,vanta,gmq-osw
1656,wanatōną,wanten,enm
1656,wanatōną,want,sco
1656,wanatōną,want,en
1657,spreutaną,sprūtan,ang
1657,spreutaną,spruten,enm
1657,spreutaną,sprout,en
1657,spreutaną,sprūta,ofs
1657,spreutaną,sprûte,fy
1657,spreutaną,sprūtan,osx
1657,spreutaną,*sprūtan,odt
1657,spreutaną,spruten,dum
1657,spreutaną,spruiten,nl
1657,spreutaną,spruit,af
1657,spreutaną,spriozan,goh
1657,spreutaną,sprießen,de
1657,spreutaną,spréissen,lb
1657,spreutaną,*sprúta,non
1657,spreutaną,spruta,sv
1658,mēgaz,mǣg,ang
1658,mēgaz,mēch,ofs
1658,mēgaz,māg,osx
1658,mēgaz,māg,goh
1658,mēgaz,māc,gmh
1658,mēgaz,Mage,de
1658,mēgaz,mágr,non
1658,mēgaz,mágur,is
1658,mēgaz,mágur,fo
1658,mēgaz,måg,no
1658,mēgaz,måg,sv
1658,mēgaz,måg,da
1659,lahwaz,lēow,ang
1659,lahwaz,læri,is
1659,lahwaz,lær,fo
1659,lahwaz,lår,no
1659,lahwaz,lår,ovd
1659,lahwaz,lår,sv
1659,lahwaz,lar,gmq-oda
1659,lahwaz,lår,da
1659,lahwaz,lar,gmq-gut
1660,grētaz,grátr,non
1660,grētaz,grátur,is
1660,grētaz,grátur,fo
1660,grētaz,gråt,no
1660,grētaz,gråt,sv
1660,grētaz,gråd,da
1661,haitį̄,hǣte,ang
1661,haitį̄,hete,enm
1661,haitį̄,heit,sco
1661,haitį̄,heat,en
1661,haitį̄,het,yol
1661,haitį̄,hēte,ofs
1661,haitį̄,hiet,frr
1661,haitį̄,hizzi,goh
1661,haitį̄,heize,gmh
1661,haitį̄,Hitze,de
1661,haitį̄,Hëtzt,lb
1662,burþį̄,byrd,ang
1662,burþį̄,berde,ofs
1662,burþį̄,burthi,osx
1662,burþį̄,börde,gml
1662,burþį̄,Böörd,nds
1662,burþį̄,*burtha,odt
1662,burþį̄,borde,dum
1662,burþį̄,borde,nl
1662,burþį̄,burdī,goh
1662,burþį̄,bürde,gmh
1662,burþį̄,Burdi,gsw
1662,burþį̄,Bürde,de
1662,burþį̄,byrðr,non
1662,burþį̄,byrði,is
1662,burþį̄,byrði,fo
1662,burþį̄,byrde,nb
1662,burþį̄,byrþ,gmq-osw
1662,burþį̄,byrthæ,gmq-oda
1662,burþį̄,byrde,da
1662,burþį̄,bål,gmq-bot
1662,burþį̄,baurþei,got
1663,salō,sala,goh
1663,salō,sale,gmh
1663,salō,sala,non
1663,salō,sala,is
1663,salō,salg,no
1663,salō,sala,gmq-osw
1663,salō,salu,sv
1663,salō,salg,da
1663,salō,sala,ang
1663,salō,sale,enm
1663,salō,seall,sco
1663,salō,sale,en
1664,hiwją,hīew,ang
1664,hiwją,hewe,enm
1664,hiwją,hue,sco
1664,hiwją,hue,en
1664,hiwją,hý,non
1664,hiwją,hé,is
1664,hiwją,hýggj,fo
1664,hiwją,hy,no
1664,hiwją,hy,sv
1664,hiwją,höi,gmq-gut
1664,hiwją,uvja,se
1664,hiwją,hiwi,got
1664,hiwją,häivä,fi
1664,hiwją,*këpjë,smi-pro
1665,Hrōþilandą,*Hrōþiland,frk
1665,Hrōþilandą,*Ruodlant,odt
1665,Hrōþilandą,Roelant,dum
1665,Hrōþilandą,Roel,nl
1665,Hrōþilandą,Roland,fro
1665,Hrōþilandą,Roland,fr
1665,Hrōþilandą,Orlando,it
1665,Hrōþilandą,Hroudlandus,la
1665,Hrōþilandą,*Hrōdlant,goh
1666,uzbīdaną,ābīdan,ang
1666,uzbīdaną,abiden,enm
1666,uzbīdaną,abyde,sco
1666,uzbīdaną,abide,en
1666,uzbīdaną,irbītan,goh
1666,uzbīdaną,erbīten,gmh
1666,uzbīdaną,usbeidan,got
1667,rudjaną,rudian,ang
1667,rudjaną,rudden,enm
1667,rudjaną,rud,en
1667,rudjaną,*rotēn,goh
1667,rudjaną,roten,gmh
1667,rudjaną,röten,de
1667,rudjaną,roða,non
1667,rudjaną,röda,gmq-bot
1668,hinderōną,hindrian,ang
1668,hinderōną,hindren,en
1668,hinderōną,hynder,sco
1668,hinderōną,hinder,en
1668,hinderōną,hinderia,ofs
1668,hinderōną,hinderje,stq
1668,hinderōną,hinderje,fy
1668,hinderōną,hinderen,gml
1668,hinderōną,vehindren,pdt
1668,hinderōną,hinder,dum
1668,hinderōną,hinder,nl
1668,hinderōną,hinderōn,goh
1668,hinderōną,hindern,gmh
1668,hinderōną,behindern,de
1668,hinderōną,behënneren,lb
1668,hinderōną,hindra,non
1668,hinderōną,hindra,is
1668,hinderōną,hindra,fo
1668,hinderōną,hindre,no
1668,hinderōną,hindra,gmq-osw
1668,hinderōną,hindra,sv
1668,hinderōną,hindre,da
1668,hinderōną,hindre,gmq-gut
1669,imbijaz,ymbe,ang
1669,imbijaz,emka,ofs
1669,imbijaz,imkönag,frr
1669,imbijaz,Imker,stq
1669,imbijaz,ime,fy
1669,imbijaz,*imbi,osx
1669,imbijaz,immenkar,gml
1669,imbijaz,Imm,nds-de
1669,imbijaz,Imm,nds
1669,imbijaz,*imbi,odt
1669,imbijaz,imcare,dum
1669,imbijaz,ijmker,nl
1669,imbijaz,impi,goh
1669,imbijaz,imme,gmh
1669,imbijaz,Imker,de
1669,imbijaz,Imp,bar
1670,skaftaz,sċeaft,ang
1670,skaftaz,shaft,sco
1670,skaftaz,shaft,en
1670,skaftaz,Skacht,stq
1670,skaftaz,skaft,fy
1670,skaftaz,skaft,osx
1670,skaftaz,schacht,gml
1670,skaftaz,schacht,nds-nl
1670,skaftaz,шахта,be
1670,skaftaz,ŝakto,eo
1670,skaftaz,šaht,et
1670,skaftaz,szacht,pl
1670,skaftaz,шахта,kk
1670,skaftaz,skaft,odt
1670,skaftaz,schaft,dum
1670,skaftaz,skag,af
1670,skaftaz,skaft,goh
1670,skaftaz,schaft,gmh
1670,skaftaz,skapt,non
1670,skaftaz,skaft,is
1670,skaftaz,skaft,nb
1670,skaftaz,skaft,nn
1670,skaftaz,skaft,gmq-osw
1670,skaftaz,skaft,da
1671,-skapiz,-sċype,ang
1671,-skapiz,-shippe,enm
1671,-skapiz,-ship,sco
1671,-skapiz,-ship,en
1671,-skapiz,-skip,ofs
1671,-skapiz,-skup,stq
1671,-skapiz,-skip,fy
1671,-skapiz,-skepi,osx
1671,-skapiz,-skup,osx
1671,-skapiz,-skupp,nds-de
1671,-skapiz,-schop,nds-de
1671,-skapiz,-skap,odt
1671,-skapiz,-schap,dum
1671,-skapiz,-schap,nl
1671,-skapiz,-skap,af
1671,-skapiz,-skaft,goh
1671,-skapiz,-schaft,gmh
1671,-skapiz,-schaft,de
1671,-skapiz,־שאַפֿט,yi
1671,-skapiz,-skapr,non
1671,-skapiz,-skapur,is
1671,-skapiz,-skapur,fo
1671,-skapiz,-skap,nb
1671,-skapiz,-skap,nn
1671,-skapiz,-skap,sv
1671,-skapiz,-skab,da
1672,krūdą,krūd,ofs
1672,krūdą,Kruud,stq
1672,krūdą,bussekruud,fy
1672,krūdą,krūd,osx
1672,krūdą,krûde,gml
1672,krūdą,Kruut,nds
1672,krūdą,Krut,pdt
1672,krūdą,krūt,odt
1672,krūdą,cruut,dum
1672,krūdą,kruit,nl
1672,krūdą,kruid,af
1672,krūdą,krūt,goh
1672,krūdą,krūt,gmh
1672,krūdą,Kraut,de
1672,krūdą,Sauerkraut,de
1672,krūdą,Kraut,lb
1672,krūdą,krydd,is
1672,krūdą,krydd,fo
1672,krūdą,krydder,no
1672,krūdą,krydderi,da
1673,swarmaz,swearm,ang
1673,swarmaz,swarm,enm
1673,swarmaz,swarm,sco
1673,swarmaz,swarm,en
1673,swarmaz,*swarm,ofs
1673,swarmaz,Swoorm,stq
1673,swarmaz,swaarm,fy
1673,swarmaz,swarm,osx
1673,swarmaz,swarm,gml
1673,swarmaz,swerm,dum
1673,swarmaz,zwerm,nl
1673,swarmaz,swarm,goh
1673,swarmaz,swarm,gmh
1673,swarmaz,Schwarm,de
1673,swarmaz,svarmo,eo
1673,swarmaz,Schwaarm,lb
1673,swarmaz,svarmr,goh
1673,swarmaz,svarmur,is
1673,swarmaz,sverm,no
1673,swarmaz,sværmber,gmq-osw
1673,swarmaz,svärm,sv
1673,swarmaz,sværm,da
1674,smeltaną,smilting,ang
1674,smeltaną,*smelta,ofs
1674,smeltaną,smilte,stq
1674,smeltaną,smelte,fy
1674,smeltaną,smeltan,osx
1674,smeltaną,smelten,gml
1674,smeltaną,smölten,nds
1674,smeltaną,*smeltan,odt
1674,smeltaną,smelten,dum
1674,smeltaną,smelten,nl
1674,smeltaną,smelt,en
1674,smeltaną,smelzan,goh
1674,smeltaną,smelzen,gmh
1674,smeltaną,schmelzen,de
1674,smeltaną,schmëlzen,lb
1674,smeltaną,smeltr,non
1674,smeltaną,smelta,is
1674,smeltaną,smelta,no
1674,smeltaną,smælta,gmq-osw
1674,smeltaną,smälta,sv
1675,wadją,wedd,ang
1675,wadją,wed,enm
1675,wadją,wad,sco
1675,wadją,wed,ofs
1675,wadją,Wädde,stq
1675,wadją,wet,fy
1675,wadją,weddi,osx
1675,wadją,wedde,gml
1675,wadją,Wedd,nds-de
1675,wadją,*waddī,frk
1675,wadją,*weddi,odt
1675,wadją,wedde,dum
1675,wadją,wedde,nl
1675,wadją,guagier,fro
1675,wadją,gage,fr
1675,wadją,gage,en
1675,wadją,wadio,la
1675,wadją,wetti,goh
1675,wadją,wette,gmh
1675,wadją,Wette,de
1675,wadją,Wett,lb
1675,wadją,veð,non
1675,wadją,veð,fo
1675,wadją,vedd,no
1675,wadją,væþ,gmq-osw
1675,wadją,vad,sv
1675,wadją,vä,gmq-bot
1675,wadją,wadi,got
1676,wadjōną,weddian,ang
1676,wadjōną,wedden,enm
1676,wadjōną,wad,sco
1676,wadjōną,wed,en
1676,wadjōną,weddia,ofs
1676,wadjōną,wädje,stq
1676,wadjōną,wedzje,fy
1676,wadjōną,*weddōn,osx
1676,wadjōną,wedden,gml
1676,wadjōną,wedden,nds
1676,wadjōną,wedden,nds-nl
1676,wadjōną,*weddōn,frk
1676,wadjōną,*weddōn,odt
1676,wadjōną,wedden,dum
1676,wadjōną,wedden,nl
1676,wadjōną,gagier,fro
1676,wadjōną,gager,frm
1676,wadjōną,gager,fr
1676,wadjōną,gagen,enm
1676,wadjōną,gage,en
1676,wadjōną,wettōn,goh
1676,wadjōną,wetten,gmh
1676,wadjōną,wetten,de
1676,wadjōną,wetten,lb
1676,wadjōną,veðja,non
1676,wadjōną,veðja,is
1676,wadjōną,væþia,gmq-osw
1676,wadjōną,vädja,sv
1676,wadjōną,vædde,da
1676,wadjōną,väs,gmq-bot
1676,wadjōną,gawadjon,got
1677,haunijaną,hīenan,ang
1677,haunijaną,henen,enm
1677,haunijaną,hean,en
1677,haunijaną,hēna,ofs
1677,haunijaną,huynjen,fy
1677,haunijaną,hōnian,osx
1677,haunijaną,hönen,gml
1677,haunijaną,höhnen,nds-de
1677,haunijaną,*hōnen,goh
1677,haunijaną,hōnen,gmh
1677,haunijaną,höhnen,de
1677,haunijaną,haunjan,got
1678,hauniz,hēan,ang
1678,hauniz,hene,enm
1678,hauniz,hean,en
1678,hauniz,hōni,odt
1678,hauniz,hoon,dum
1678,hauniz,hoon,nl
1678,hauniz,hōni,goh
1678,hauniz,höne,gmh
1678,hauniz,höhn,de
1678,hauniz,hauns,got
1679,hauniþō,hīenþu,ang
1679,hauniþō,hānethe,ofs
1679,hauniþō,hōnitha,osx
1679,hauniþō,honede,gml
1679,hauniþō,*haunitha,frk
1679,hauniþō,hōnida,goh
1679,hauniþō,hauniþa,got
1680,hunslą,hūsel,ang
1680,hunslą,housel,enm
1680,hunslą,housil,sco
1680,hunslą,housel,en
1680,hunslą,húsl,non
1680,hunslą,husl,is
1680,hunslą,hunsl,got
1681,sternǭ,steorra,ang
1681,sternǭ,sterre,en
1681,sternǭ,ster,sco
1681,sternǭ,star,en
1681,sternǭ,Star,de
1681,sternǭ,steor,yol
1681,sternǭ,stēra,ofs
1681,sternǭ,steer,frr
1681,sternǭ,stjer,fy
1681,sternǭ,sterro,osx
1681,sternǭ,stērn,gml
1681,sternǭ,Steern,nds-de
1681,sternǭ,Stiern,pdt
1681,sternǭ,Stiern,stq
1681,sternǭ,sterro,odt
1681,sternǭ,starre,dum
1681,sternǭ,gesternte,nl
1681,sternǭ,ster,af
1681,sternǭ,stèrn,li
1681,sternǭ,sterre,vls
1681,sternǭ,sterno,goh
1681,sternǭ,stjarna,non
1681,sternǭ,stjarna,is
1681,sternǭ,stjørna,fo
1681,sternǭ,sterna,nrn
1681,sternǭ,stjerna,no
1681,sternǭ,stiærna,gmq-osw
1681,sternǭ,stjärna,sv
1681,sternǭ,stiærnæ,gmq-oda
1681,sternǭ,stjerne,da
1681,sternǭ,starne,enm
1681,sternǭ,starn,sco
1681,sternǭ,stienna,ovd
1681,sternǭ,stjänne,gmq-gut
1681,sternǭ,stjærna,gmq-scy
1681,sternǭ,stairno,got
1681,sternǭ,stein,gme-cgo
1682,niftiz,nift,ang
1682,niftiz,nifte,enm
1682,niftiz,nift,en
1682,niftiz,nift,ofs
1682,niftiz,Nichte,stq
1682,niftiz,*nifta,osx
1682,niftiz,nichte,gml
1682,niftiz,Nicht,nds-de
1682,niftiz,nicht,nds-nl
1682,niftiz,Nichte,de
1682,niftiz,*nifta,odt
1682,niftiz,nichte,dum
1682,niftiz,nicht,nl
1682,niftiz,nicht,fy
1682,niftiz,niftila,goh
1682,niftiz,niftele,gmh
1682,niftiz,nipt,non
1682,niftiz,nift,is
1683,stōraz,stōr,ang
1683,stōraz,stur,enm
1683,stōraz,stoar,sco
1683,stōraz,stour,en
1683,stōraz,stōr,ofs
1683,stōraz,stor,stq
1683,stōraz,stoer,fy
1683,stōraz,stōri,osx
1683,stōraz,stórr,non
1683,stōraz,stór,is
1683,stōraz,stórur,fo
1683,stōraz,stor,no
1683,stōraz,stur,gmq-osw
1683,stōraz,stor,sv
1683,stōraz,stur,ovd
1683,stōraz,stor,da
1683,stōraz,stur,ovd
1683,stōraz,stäur,gmq-gut
1683,stōraz,ståor,gmq-bot
1683,stōraz,stuoris,se
1683,stōraz,stueries,sma
1684,likkōną,liccian,ang
1684,likkōną,licken,enm
1684,likkōną,lik,sco
1684,likkōną,lick,en
1684,likkōną,*likja,ofs
1684,likkōną,likje,stq
1684,likkōną,likke,fy
1684,likkōną,lekkōn,osx
1684,likkōną,lecken,gml
1684,likkōną,licken,nds
1684,likkōną,likke,da
1684,likkōną,*lekkōn,frk
1684,likkōną,leckon,odt
1684,likkōną,lecken,dum
1684,likkōną,lekken,nl
1684,likkōną,lecher,fro
1684,likkōną,lécher,frm
1684,likkōną,lécher,fr
1684,likkōną,lechen,enm
1684,likkōną,lech,en
1684,likkōną,lechar,oc
1684,likkōną,leccare,it
1684,likkōną,lechōn,goh
1684,likkōną,lëcken,gmh
1684,likkōną,lecken,de
1684,likkōną,lecken,lb
1684,likkōną,לעקן,yi
1685,sindraz,sinder,ang
1685,sindraz,cinder,enm
1685,sindraz,sinder,sco
1685,sindraz,cinder,en
1685,sindraz,sinder,osx
1685,sindraz,sindel,gml
1685,sindraz,sintel,fy
1685,sindraz,sinder,dum
1685,sindraz,zinder,vls
1685,sindraz,sintir,goh
1685,sindraz,sintel,gmh
1685,sindraz,Sinter,de
1685,sindraz,sinter,en
1685,sindraz,sintel,dum
1685,sindraz,sintel,nl
1685,sindraz,sindr,non
1685,sindraz,sindur,is
1685,sindraz,sinder,gmq-osw
1685,sindraz,sinder,sv
1685,sindraz,sinder,da
1686,hnaskuz,hnysċe,ang
1686,hnaskuz,nesche,enm
1686,hnaskuz,nesh,sco
1686,hnaskuz,nesh,en
1686,hnaskuz,*nesk,odt
1686,hnaskuz,nisch,dum
1686,hnaskuz,nes,nl
1686,hnaskuz,hnasqus,got
1687,sūz,sū,goh
1687,sūz,Suu,gsw
1687,sūz,Sau,de
1687,sūz,zaoj,wym
1687,sūz,-,non
1687,sūz,*sōʀ,non
1687,sūz,so,sv
1687,sūz,so,da
1688,putōną,pȳtan,ang
1688,putōną,poten,enm
1688,putōną,pudder,sco
1688,putōną,potter,en
1688,putōną,*potōn,osx
1688,putōną,potten,gml
1688,putōną,pötern,nds-de
1688,putōną,*potōn,odt
1688,putōną,peuteren,nl
1688,putōną,*pozzōn,goh
1688,putōną,pozzen,gmh
1688,putōną,pota,non
1688,putōną,pota,is
1688,putōną,putte,no
1688,putōną,påta,sv
1688,putōną,putte,da
1689,galōfô,glove,enm
1689,galōfô,gloe,sco
1689,galōfô,glove,en
1689,galōfô,glófi,non
1689,galōfô,glófi,is
1689,galōfô,glógvi,fo
1690,lōfô,lōf,ang
1690,lōfô,love,enm
1690,lōfô,luif,sco
1690,lōfô,loof,en
1690,lōfô,lófi,non
1690,lōfô,lófi,is
1690,lōfô,lógvi,fo
1690,lōfô,löf,nrn
1690,lōfô,love,no
1690,lōfô,love,sv
1690,lōfô,love,da
1690,lōfô,lo,gmq-gut
1690,lōfô,lofa,got
1690,lōfô,luva,gl
1690,lōfô,luva,pt
1691,bulô,bula,ang
1691,bulô,bul,enm
1691,bulô,bull,sco
1691,bulô,bull,en
1691,bulô,*bula,ofs
1691,bulô,Bulle,stq
1691,bulô,bolle,fy
1691,bulô,*bullo,osx
1691,bulô,bulle,gml
1691,bulô,Bull,nds
1691,bulô,Bull,nds-de
1691,bulô,Bulle,de
1691,bulô,*bullo,odt
1691,bulô,bulle,dum
1691,bulô,bul,nl
1691,bulô,bul,af
1691,bulô,boli,non
1691,bulô,boli,is
1691,bulô,boli,fo
1691,bulô,bulla,sv
1691,bulô,bulik,gmq-bot
1692,gantaz,ganz,goh
1692,gantaz,ganz,gmh
1692,gantaz,ganz,de
1692,gantaz,gans,ofs
1692,gantaz,gans,stq
1692,gantaz,gânsk,fy
1692,gantaz,gans,gml
1692,gantaz,ganske,da
1692,gantaz,ganska,sv
1692,gantaz,ganske,no
1692,gantaz,gansch,dum
1692,gantaz,gans,nl
1693,bulstraz,bolster,ang
1693,bulstraz,bolstre,enm
1693,bulstraz,boster,sco
1693,bulstraz,bolster,en
1693,bulstraz,*bolster,ofs
1693,bulstraz,Bulster,stq
1693,bulstraz,bulster,fy
1693,bulstraz,*bolster,ofs
1693,bulstraz,bulster,gml
1693,bulstraz,*bolster,odt
1693,bulstraz,bulster,dum
1693,bulstraz,bolster,nl
1693,bulstraz,polstar,goh
1693,bulstraz,polster,gmh
1693,bulstraz,Polster,de
1693,bulstraz,bulstr,non
1693,bulstraz,bólstur,is
1693,bulstraz,bolster,no
1693,bulstraz,bolster,gmq-osw
1693,bulstraz,bolster,sv
1693,bulstraz,bolster,da
1694,darō,dæru,ang
1694,darō,dere,enm
1694,darō,dere,sco
1694,darō,dere,en
1694,darō,*dera,osx
1694,darō,dere,gml
1694,darō,*dera,odt
1694,darō,dere,dum
1694,darō,deer,nl
1694,darō,tara,goh
1695,darjaną,derian,ang
1695,darjaną,dera,ofs
1695,darjaną,derian,osx
1695,darjaną,deren,odt
1695,darjaną,deren,dum
1695,darjaną,deren,nl
1695,darjaną,teren,goh
1696,nautą,nēat,ang
1696,nautą,neet,enm
1696,nautą,neit,sco
1696,nautą,neat,en
1696,nautą,nāt,ofs
1696,nautą,nyt,frr
1696,nautą,nōtil,osx
1696,nautą,nōthof,gml
1696,nautą,nōt,odt
1696,nautą,noot,dum
1696,nautą,nootstal,nl
1696,nautą,nōz,goh
1696,nautą,nōz,gmh
1696,nautą,Noß,bar
1696,nautą,Nooss,gsw
1696,nautą,naut,non
1696,nautą,naut,is
1696,nautą,neyt,fo
1696,nautą,nöt,sv
1696,nautą,nøt,gmq-oda
1696,nautą,nød,da
1696,nautą,nowte,enm
1696,nautą,nolt,sco
1696,nautą,nolt,en
1696,nautą,nauta,fi
1697,ganautaz,ġenēat,ang
1697,ganautaz,niet,enm
1697,ganautaz,nāt,ofs
1697,ganautaz,genōt,osx
1697,ganautaz,genôte,gml
1697,ganautaz,Genoot,nds-de
1697,ganautaz,genōt,odt
1697,ganautaz,genoot,dum
1697,ganautaz,genoot,nl
1697,ganautaz,ginōzo,goh
1697,ganautaz,genōze,gmh
1697,ganautaz,Genosse,de
1697,ganautaz,nautr,non
1697,ganautaz,nautur,is
1698,blīþiz,blīþe,ang
1698,blīþiz,blithe,enm
1698,blīþiz,blide,sco
1698,blīþiz,blithe,en
1698,blīþiz,*blīd,ofs
1698,blīþiz,blid,frr
1698,blīþiz,bliede,stq
1698,blīþiz,bliid,fy
1698,blīþiz,blīthi,osx
1698,blīþiz,blīde,gml
1698,blīþiz,blyde,nds
1698,blīþiz,blīthi,odt
1698,blīþiz,blij,nl
